# channel,epoch_s,x_m,y_m,z_m
nav,1700000542.900,54.317,-8.035,-1478.957
nav,1700000543.000,53.813,-7.631,-1478.168
nav,1700000543.100,53.561,-9.306,-1478.740
nav,1700000543.200,53.359,-8.454,-1478.592
nav,1700000543.300,53.808,-8.019,-1477.873
nav,1700000543.400,52.446,-8.153,-1479.319
nav,1700000543.500,52.787,-8.523,-1477.691
nav,1700000543.600,53.005,-7.493,-1478.529
nav,1700000543.700,52.090,-8.526,-1478.164
nav,1700000543.800,53.305,-7.794,-1478.466
nav,1700000543.900,52.106,-8.016,-1477.247
nav,1700000544.000,52.617,-7.870,-1478.187
nav,1700000544.100,51.950,-7.753,-1478.430
nav,1700000544.200,51.178,-7.484,-1478.194
nav,1700000544.300,51.874,-7.177,-1477.926
nav,1700000544.400,51.379,-6.400,-1478.065
nav,1700000544.500,50.455,-8.141,-1477.374
nav,1700000544.600,50.153,-8.376,-1477.578
nav,1700000544.700,50.464,-8.055,-1477.575
nav,1700000544.800,50.042,-8.734,-1478.787
nav,1700000544.900,50.491,-7.870,-1478.420
nav,1700000545.000,49.421,-8.135,-1477.497
nav,1700000545.100,49.382,-8.331,-1478.631
nav,1700000545.200,49.416,-7.831,-1476.959
nav,1700000545.300,49.509,-8.027,-1477.565
nav,1700000545.400,49.548,-8.289,-1476.826
nav,1700000545.500,48.988,-7.882,-1477.682
nav,1700000545.600,48.973,-7.237,-1478.233
nav,1700000545.700,48.992,-7.918,-1477.427
nav,1700000545.800,48.293,-8.175,-1477.533
nav,1700000545.900,48.379,-8.410,-1477.206
nav,1700000546.000,48.366,-8.037,-1478.093
nav,1700000546.100,47.982,-7.670,-1478.636
nav,1700000546.200,47.788,-7.674,-1478.995
nav,1700000546.300,47.498,-7.653,-1477.508
nav,1700000546.400,47.601,-8.164,-1478.298
nav,1700000546.500,46.100,-7.454,-1477.406
nav,1700000546.600,47.384,-8.363,-1477.335
nav,1700000546.700,45.849,-8.435,-1477.653
nav,1700000546.800,46.732,-7.160,-1477.815
nav,1700000546.900,45.767,-8.459,-1478.018
nav,1700000547.000,47.111,-7.622,-1477.097
nav,1700000547.100,45.681,-8.001,-1477.283
nav,1700000547.200,45.347,-8.146,-1477.949
nav,1700000547.300,45.176,-7.976,-1478.001
nav,1700000547.400,45.343,-7.858,-1477.659
nav,1700000547.500,44.586,-7.948,-1477.800
nav,1700000547.600,44.823,-7.451,-1478.153
nav,1700000547.700,45.687,-8.036,-1477.299
nav,1700000547.800,44.024,-7.429,-1477.546
nav,1700000547.900,44.003,-8.288,-1477.596
nav,1700000548.000,44.209,-7.914,-1477.460
nav,1700000548.100,43.444,-8.385,-1477.648
nav,1700000548.200,43.830,-7.669,-1476.997
nav,1700000548.300,43.399,-7.808,-1477.458
nav,1700000548.400,42.329,-8.108,-1477.539
nav,1700000548.500,42.480,-8.284,-1477.262
nav,1700000548.600,42.233,-8.355,-1476.533
nav,1700000548.700,41.799,-8.092,-1477.868
nav,1700000548.800,42.024,-8.099,-1477.756
nav,1700000548.900,42.487,-7.324,-1476.819
nav,1700000549.000,42.512,-8.690,-1477.338
nav,1700000549.100,42.034,-7.564,-1476.317
nav,1700000549.200,42.135,-7.552,-1475.855
nav,1700000549.300,41.448,-8.145,-1477.060
nav,1700000549.400,40.742,-7.966,-1477.989
nav,1700000549.500,40.735,-8.058,-1476.627
nav,1700000549.600,41.356,-8.482,-1476.041
nav,1700000549.700,40.674,-7.880,-1477.865
nav,1700000549.800,40.090,-7.475,-1476.948
nav,1700000549.900,40.254,-7.886,-1477.731
nav,1700000550.000,39.952,-7.296,-1476.442
nav,1700000550.100,39.737,-7.218,-1477.592
nav,1700000550.200,39.114,-7.068,-1476.649
nav,1700000550.300,39.256,-8.028,-1477.318
nav,1700000550.400,39.338,-7.901,-1476.881
nav,1700000550.500,38.420,-7.868,-1477.131
nav,1700000550.600,38.307,-7.367,-1475.758
nav,1700000550.700,39.571,-7.675,-1476.951
nav,1700000550.800,38.365,-7.797,-1477.004
nav,1700000550.900,38.859,-9.018,-1476.918
nav,1700000551.000,38.401,-8.423,-1476.866
nav,1700000551.100,38.097,-7.241,-1477.368
nav,1700000551.200,36.916,-8.473,-1477.465
nav,1700000551.300,36.667,-8.486,-1476.055
nav,1700000551.400,37.044,-7.984,-1477.125
nav,1700000551.500,37.317,-7.062,-1477.066
nav,1700000551.600,37.662,-7.818,-1476.589
nav,1700000551.700,36.800,-7.805,-1475.644
nav,1700000551.800,36.660,-7.729,-1476.758
nav,1700000551.900,36.620,-8.478,-1476.468
nav,1700000552.000,37.442,-9.252,-1476.381
nav,1700000552.100,35.936,-8.114,-1476.574
nav,1700000552.200,35.646,-8.126,-1476.336
nav,1700000552.300,35.156,-6.989,-1476.547
nav,1700000552.400,35.485,-8.335,-1475.929
nav,1700000552.500,35.367,-7.790,-1476.884
nav,1700000552.600,34.424,-7.157,-1476.726
nav,1700000552.700,34.920,-8.472,-1475.814
nav,1700000552.800,34.057,-8.482,-1476.649
nav,1700000552.900,33.923,-7.798,-1476.232
nav,1700000553.000,33.452,-8.014,-1476.812
nav,1700000553.100,34.122,-7.587,-1476.227
nav,1700000553.200,33.736,-7.124,-1476.267
nav,1700000553.300,32.928,-7.710,-1476.728
nav,1700000553.400,33.095,-8.299,-1476.487
nav,1700000553.500,32.875,-7.550,-1475.556
nav,1700000553.600,33.263,-7.832,-1476.212
nav,1700000553.700,31.421,-7.816,-1477.196
nav,1700000553.800,31.438,-8.081,-1475.897
nav,1700000553.900,31.974,-7.232,-1475.772
nav,1700000554.000,31.875,-7.307,-1475.193
nav,1700000554.100,32.056,-8.388,-1476.224
nav,1700000554.200,30.877,-8.021,-1476.447
nav,1700000554.300,31.235,-7.870,-1476.887
nav,1700000554.400,30.568,-8.253,-1475.894
nav,1700000554.500,30.753,-8.135,-1476.193
nav,1700000554.600,30.075,-8.267,-1475.920
nav,1700000554.700,30.445,-7.944,-1475.576
nav,1700000554.800,30.741,-8.317,-1476.546
nav,1700000554.900,30.836,-7.807,-1476.208
nav,1700000555.000,30.139,-7.466,-1474.838
nav,1700000555.100,29.925,-7.470,-1476.280
nav,1700000555.200,29.582,-8.168,-1475.476
nav,1700000555.300,30.206,-7.875,-1476.088
nav,1700000555.400,28.568,-7.177,-1475.335
nav,1700000555.500,29.224,-8.172,-1475.429
nav,1700000555.600,28.307,-7.806,-1476.123
nav,1700000555.700,28.420,-8.321,-1477.136
nav,1700000555.800,28.227,-8.449,-1475.584
nav,1700000555.900,28.201,-7.116,-1475.298
nav,1700000556.000,28.167,-7.752,-1474.986
nav,1700000556.100,28.027,-7.859,-1475.038
nav,1700000556.200,26.387,-6.955,-1474.570
nav,1700000556.300,27.509,-8.707,-1474.731
nav,1700000556.400,26.853,-7.733,-1475.949
nav,1700000556.500,28.113,-8.721,-1475.244
nav,1700000556.600,25.739,-8.021,-1475.462
nav,1700000556.700,27.169,-8.213,-1474.651
nav,1700000556.800,25.888,-8.141,-1475.322
nav,1700000556.900,26.448,-7.816,-1474.801
nav,1700000557.000,26.133,-7.669,-1475.582
nav,1700000557.100,25.994,-7.196,-1475.944
nav,1700000557.200,25.845,-7.662,-1474.344
nav,1700000557.300,25.763,-7.950,-1474.830
nav,1700000557.400,24.832,-8.194,-1475.683
nav,1700000557.500,25.744,-7.775,-1475.444
nav,1700000557.600,24.936,-7.420,-1474.460
nav,1700000557.700,24.136,-9.567,-1474.729
nav,1700000557.800,23.957,-7.689,-1474.421
nav,1700000557.900,24.757,-7.128,-1474.248
nav,1700000558.000,24.875,-7.310,-1474.103
nav,1700000558.100,23.780,-8.645,-1473.565
nav,1700000558.200,23.631,-7.386,-1475.051
nav,1700000558.300,23.882,-9.222,-1474.951
nav,1700000558.400,23.151,-7.769,-1474.180
nav,1700000558.500,22.453,-7.670,-1474.072
nav,1700000558.600,23.973,-7.647,-1474.885
nav,1700000558.700,21.964,-7.085,-1474.256
nav,1700000558.800,22.389,-8.810,-1475.059
nav,1700000558.900,22.516,-7.823,-1475.536
nav,1700000559.000,22.316,-8.784,-1473.855
nav,1700000559.100,21.904,-8.232,-1474.006
nav,1700000559.200,21.777,-7.338,-1474.430
nav,1700000559.300,21.469,-8.143,-1474.308
nav,1700000559.400,22.049,-8.251,-1474.085
nav,1700000559.500,20.560,-9.033,-1474.274
nav,1700000559.600,20.985,-8.055,-1475.094
nav,1700000559.700,20.752,-7.867,-1474.759
nav,1700000559.800,19.723,-8.126,-1473.957
nav,1700000559.900,20.408,-8.440,-1474.184
nav,1700000560.000,20.444,-8.586,-1474.189
nav,1700000560.100,20.470,-8.637,-1473.611
nav,1700000560.200,20.410,-8.111,-1474.329
nav,1700000560.300,19.917,-8.093,-1475.302
nav,1700000560.400,19.151,-7.765,-1473.724
nav,1700000560.500,18.560,-8.135,-1473.574
nav,1700000560.600,18.770,-8.764,-1473.411
nav,1700000560.700,18.493,-7.454,-1474.696
nav,1700000560.800,18.340,-7.745,-1474.010
nav,1700000560.900,17.608,-9.193,-1473.172
nav,1700000561.000,18.124,-7.417,-1473.437
nav,1700000561.100,18.098,-8.161,-1473.625
nav,1700000561.200,18.316,-7.958,-1472.886
nav,1700000561.300,16.650,-8.803,-1473.311
nav,1700000561.400,16.791,-6.978,-1473.104
nav,1700000561.500,17.794,-7.558,-1474.200
nav,1700000561.600,15.970,-7.252,-1474.457
nav,1700000561.700,17.392,-7.665,-1473.712
nav,1700000561.800,16.621,-7.767,-1473.743
nav,1700000561.900,16.913,-7.304,-1473.531
nav,1700000562.000,15.700,-7.347,-1474.587
nav,1700000562.100,16.022,-7.630,-1473.957
nav,1700000562.200,16.087,-8.013,-1473.782
nav,1700000562.300,15.882,-8.543,-1473.042
nav,1700000562.400,14.209,-7.857,-1473.421
nav,1700000562.500,14.730,-7.805,-1473.450
nav,1700000562.600,15.327,-7.720,-1473.150
nav,1700000562.700,14.746,-8.236,-1473.494
nav,1700000562.800,14.524,-8.087,-1472.754
nav,1700000562.900,14.247,-7.812,-1473.977
nav,1700000563.000,14.472,-8.291,-1473.764
nav,1700000563.100,14.623,-7.651,-1472.720
nav,1700000563.200,13.827,-8.047,-1473.315
nav,1700000563.300,13.790,-7.434,-1473.175
nav,1700000563.400,14.236,-8.099,-1473.804
nav,1700000563.500,12.139,-8.844,-1473.280
nav,1700000563.600,12.684,-7.659,-1473.053
nav,1700000563.700,13.022,-7.978,-1472.998
nav,1700000563.800,12.111,-7.289,-1473.737
nav,1700000563.900,12.351,-8.091,-1472.546
nav,1700000564.000,11.990,-7.996,-1473.036
nav,1700000564.100,12.497,-7.999,-1471.883
nav,1700000564.200,11.736,-7.989,-1472.906
nav,1700000564.300,11.682,-8.294,-1472.726
nav,1700000564.400,11.204,-7.837,-1472.589
nav,1700000564.500,11.201,-7.953,-1471.945
nav,1700000564.600,11.011,-6.697,-1472.670
nav,1700000564.700,11.079,-8.363,-1471.960
nav,1700000564.800,10.048,-7.772,-1472.758
nav,1700000564.900,10.426,-8.117,-1472.985
nav,1700000565.000,9.864,-7.229,-1472.322
nav,1700000565.100,9.156,-7.452,-1472.966
nav,1700000565.200,9.972,-7.723,-1472.177
nav,1700000565.300,10.327,-8.414,-1472.145
nav,1700000565.400,9.830,-8.322,-1472.788
nav,1700000565.500,8.856,-7.838,-1473.085
nav,1700000565.600,9.076,-8.704,-1471.697
nav,1700000565.700,8.857,-7.043,-1471.974
nav,1700000565.800,8.248,-8.399,-1472.154
nav,1700000565.900,8.185,-7.407,-1472.702
nav,1700000566.000,9.010,-7.363,-1472.304
nav,1700000566.100,8.699,-8.392,-1472.063
nav,1700000566.200,6.962,-7.077,-1472.954
nav,1700000566.300,6.680,-8.317,-1471.433
nav,1700000566.400,7.677,-7.939,-1471.549
nav,1700000566.500,6.942,-7.789,-1471.197
nav,1700000566.600,6.677,-8.383,-1471.752
nav,1700000566.700,6.970,-7.945,-1471.449
nav,1700000566.800,6.299,-7.936,-1471.727
nav,1700000566.900,6.344,-7.193,-1471.694
nav,1700000567.000,5.848,-7.736,-1471.338
nav,1700000567.100,6.187,-7.641,-1472.555
nav,1700000567.200,4.354,-7.362,-1471.550
nav,1700000567.300,5.389,-7.653,-1470.769
nav,1700000567.400,5.907,-7.519,-1472.140
nav,1700000567.500,4.622,-9.193,-1471.343
nav,1700000567.600,5.354,-7.405,-1471.285
nav,1700000567.700,4.523,-8.282,-1471.999
nav,1700000567.800,4.318,-8.489,-1470.672
nav,1700000567.900,3.549,-8.099,-1472.481
nav,1700000568.000,4.148,-8.001,-1471.654
nav,1700000568.100,3.334,-7.999,-1471.711
nav,1700000568.200,3.532,-7.021,-1471.316
nav,1700000568.300,3.666,-8.232,-1471.757
nav,1700000568.400,3.189,-6.748,-1471.471
nav,1700000568.500,3.181,-8.414,-1472.668
nav,1700000568.600,2.405,-6.810,-1470.955
nav,1700000568.700,3.420,-8.174,-1472.394
nav,1700000568.800,1.846,-7.801,-1471.060
nav,1700000568.900,2.195,-8.265,-1470.671
nav,1700000569.000,1.749,-7.846,-1471.006
nav,1700000569.100,1.616,-8.441,-1471.280
nav,1700000569.200,2.537,-7.444,-1470.518
nav,1700000569.300,1.007,-8.719,-1470.442
nav,1700000569.400,1.652,-7.931,-1471.138
nav,1700000569.500,0.268,-7.566,-1470.322
nav,1700000569.600,0.460,-8.381,-1470.257
nav,1700000569.700,0.279,-7.110,-1470.894
nav,1700000569.800,0.207,-7.977,-1470.995
nav,1700000569.900,0.763,-7.557,-1470.219
nav,1700000570.000,0.092,-8.228,-1470.730
nav,1700000570.100,-0.413,-7.267,-1470.186
nav,1700000570.200,-0.446,-8.463,-1469.878
nav,1700000570.300,-0.532,-8.065,-1469.836
nav,1700000570.400,-1.055,-8.159,-1470.688
nav,1700000570.500,-1.658,-7.842,-1470.915
nav,1700000570.600,-1.485,-8.352,-1470.789
nav,1700000570.700,-1.819,-7.876,-1470.535
nav,1700000570.800,-1.576,-6.823,-1470.496
nav,1700000570.900,-1.498,-7.641,-1470.411
nav,1700000571.000,-1.863,-7.990,-1470.240
nav,1700000571.100,-2.493,-8.247,-1470.294
nav,1700000571.200,-3.386,-7.252,-1469.183
nav,1700000571.300,-2.515,-7.667,-1469.684
nav,1700000571.400,-3.462,-7.536,-1470.399
nav,1700000571.500,-1.855,-8.094,-1469.693
nav,1700000571.600,-3.289,-6.902,-1470.364
nav,1700000571.700,-2.817,-7.687,-1469.867
nav,1700000571.800,-3.485,-8.334,-1471.323
nav,1700000571.900,-3.263,-8.244,-1469.406
nav,1700000572.000,-3.824,-7.400,-1469.550
nav,1700000572.100,-5.432,-7.693,-1470.084
nav,1700000572.200,-3.817,-7.704,-1469.571
nav,1700000572.300,-4.736,-8.456,-1470.050
nav,1700000572.400,-5.700,-8.295,-1470.526
nav,1700000572.500,-5.719,-7.942,-1469.487
nav,1700000572.600,-5.216,-8.249,-1470.189
nav,1700000572.700,-5.559,-8.411,-1469.707
nav,1700000572.800,-6.361,-7.649,-1469.919
nav,1700000572.900,-5.612,-7.556,-1469.432
nav,1700000573.000,-5.600,-9.033,-1469.803
nav,1700000573.100,-5.648,-7.745,-1468.592
nav,1700000573.200,-5.548,-7.850,-1469.602
nav,1700000573.300,-7.079,-8.238,-1469.641
nav,1700000573.400,-7.097,-8.459,-1469.196
nav,1700000573.500,-6.152,-7.533,-1469.518
nav,1700000573.600,-6.693,-7.827,-1469.337
nav,1700000573.700,-7.452,-8.100,-1468.951
nav,1700000573.800,-7.530,-8.364,-1469.625
nav,1700000573.900,-7.647,-7.786,-1469.352
nav,1700000574.000,-8.566,-7.375,-1468.636
nav,1700000574.100,-9.194,-7.330,-1469.220
nav,1700000574.200,-8.305,-7.431,-1468.249
nav,1700000574.300,-8.099,-7.879,-1469.722
nav,1700000574.400,-9.813,-7.561,-1468.323
nav,1700000574.500,-9.407,-8.135,-1469.232
nav,1700000574.600,-9.492,-7.463,-1468.804
nav,1700000574.700,-9.515,-6.671,-1469.589
nav,1700000574.800,-9.326,-8.524,-1468.910
nav,1700000574.900,-9.726,-7.578,-1468.921
nav,1700000575.000,-10.183,-8.140,-1469.290
nav,1700000575.100,-9.884,-7.859,-1468.492
nav,1700000575.200,-10.435,-8.096,-1468.080
nav,1700000575.300,-10.089,-7.293,-1468.441
nav,1700000575.400,-10.124,-8.208,-1468.687
nav,1700000575.500,-10.402,-7.578,-1468.691
nav,1700000575.600,-11.723,-8.102,-1468.847
nav,1700000575.700,-10.538,-7.620,-1468.846
nav,1700000575.800,-12.122,-8.389,-1468.701
nav,1700000575.900,-11.883,-7.443,-1468.864
nav,1700000576.000,-10.855,-8.472,-1469.044
nav,1700000576.100,-11.356,-7.339,-1468.389
nav,1700000576.200,-12.209,-7.797,-1468.188
nav,1700000576.300,-13.248,-9.241,-1468.638
nav,1700000576.400,-11.892,-7.072,-1468.305
nav,1700000576.500,-13.479,-7.861,-1467.913
nav,1700000576.600,-12.900,-9.264,-1466.512
nav,1700000576.700,-12.834,-8.099,-1468.408
nav,1700000576.800,-13.106,-7.752,-1467.962
nav,1700000576.900,-13.571,-8.056,-1467.765
nav,1700000577.000,-13.637,-7.828,-1467.779
nav,1700000577.100,-13.504,-8.799,-1468.281
nav,1700000577.200,-14.387,-8.365,-1468.039
nav,1700000577.300,-13.956,-8.074,-1468.713
nav,1700000577.400,-15.012,-7.971,-1467.737
nav,1700000577.500,-14.722,-7.763,-1467.784
nav,1700000577.600,-15.797,-8.221,-1467.984
nav,1700000577.700,-15.543,-7.654,-1467.429
nav,1700000577.800,-15.188,-8.192,-1466.834
nav,1700000577.900,-15.464,-7.944,-1467.245
nav,1700000578.000,-16.338,-9.054,-1467.808
nav,1700000578.100,-15.826,-7.960,-1467.530
nav,1700000578.200,-16.824,-8.978,-1466.707
nav,1700000578.300,-16.704,-8.215,-1467.713
nav,1700000578.400,-16.173,-7.559,-1467.819
nav,1700000578.500,-16.418,-8.073,-1467.598
nav,1700000578.600,-17.347,-8.392,-1467.911
nav,1700000578.700,-17.012,-8.110,-1466.899
nav,1700000578.800,-17.456,-7.726,-1468.188
nav,1700000578.900,-18.233,-7.715,-1467.760
nav,1700000579.000,-17.813,-8.695,-1467.072
nav,1700000579.100,-17.395,-7.613,-1467.963
nav,1700000579.200,-17.976,-7.089,-1465.596
nav,1700000579.300,-18.362,-8.682,-1466.735
nav,1700000579.400,-18.002,-8.094,-1466.388
nav,1700000579.500,-19.420,-7.814,-1468.111
nav,1700000579.600,-19.675,-8.003,-1467.005
nav,1700000579.700,-20.050,-8.250,-1466.616
nav,1700000579.800,-19.643,-7.970,-1466.372
nav,1700000579.900,-19.972,-7.320,-1467.189
nav,1700000580.000,-19.036,-7.443,-1466.830
nav,1700000580.100,-20.345,-7.897,-1466.309
nav,1700000580.200,-19.853,-8.670,-1466.347
nav,1700000580.300,-21.658,-8.089,-1465.795
nav,1700000580.400,-21.509,-8.800,-1466.369
nav,1700000580.500,-20.306,-7.837,-1467.388
nav,1700000580.600,-22.042,-7.951,-1466.982
nav,1700000580.700,-21.332,-7.902,-1466.594
nav,1700000580.800,-20.693,-7.705,-1465.700
nav,1700000580.900,-21.340,-8.075,-1466.360
nav,1700000581.000,-22.149,-7.659,-1466.544
nav,1700000581.100,-21.337,-8.373,-1466.068
nav,1700000581.200,-22.515,-8.225,-1465.046
nav,1700000581.300,-22.820,-8.152,-1466.421
nav,1700000581.400,-22.779,-8.051,-1466.605
nav,1700000581.500,-23.212,-7.695,-1465.488
nav,1700000581.600,-23.188,-7.971,-1466.138
nav,1700000581.700,-23.651,-8.460,-1466.692
nav,1700000581.800,-23.951,-7.548,-1466.083
nav,1700000581.900,-23.973,-8.183,-1465.204
nav,1700000582.000,-24.464,-7.861,-1465.817
nav,1700000582.100,-24.166,-7.878,-1465.710
nav,1700000582.200,-24.003,-8.015,-1464.823
nav,1700000582.300,-24.578,-8.852,-1465.332
nav,1700000582.400,-24.604,-7.984,-1465.737
nav,1700000582.500,-26.057,-8.973,-1464.740
nav,1700000582.600,-25.493,-7.517,-1466.321
nav,1700000582.700,-25.923,-7.661,-1465.526
nav,1700000582.800,-25.331,-8.007,-1465.535
nav,1700000582.900,-26.140,-8.597,-1464.686
nav,1700000583.000,-25.216,-8.519,-1465.895
nav,1700000583.100,-26.374,-7.830,-1465.390
nav,1700000583.200,-26.150,-8.025,-1465.312
nav,1700000583.300,-25.393,-8.263,-1464.390
nav,1700000583.400,-26.077,-7.748,-1466.129
nav,1700000583.500,-26.984,-8.257,-1465.112
nav,1700000583.600,-27.731,-7.622,-1464.585
nav,1700000583.700,-26.815,-8.191,-1465.563
nav,1700000583.800,-27.424,-7.122,-1464.954
nav,1700000583.900,-27.574,-8.117,-1465.196
nav,1700000584.000,-27.671,-8.053,-1464.698
nav,1700000584.100,-27.946,-7.826,-1464.576
nav,1700000584.200,-28.827,-8.457,-1464.832
nav,1700000584.300,-28.609,-8.261,-1464.645
nav,1700000584.400,-28.346,-7.406,-1464.015
nav,1700000584.500,-29.657,-8.581,-1464.821
nav,1700000584.600,-29.160,-8.119,-1464.908
nav,1700000584.700,-29.552,-7.758,-1465.252
nav,1700000584.800,-28.428,-7.990,-1464.017
nav,1700000584.900,-30.090,-7.713,-1464.448
nav,1700000585.000,-29.572,-8.099,-1463.677
nav,1700000585.100,-30.946,-7.525,-1464.349
nav,1700000585.200,-30.909,-7.024,-1463.439
nav,1700000585.300,-31.637,-7.912,-1463.965
nav,1700000585.400,-30.579,-7.242,-1463.620
nav,1700000585.500,-30.867,-6.861,-1463.760
nav,1700000585.600,-31.376,-8.276,-1463.562
nav,1700000585.700,-31.796,-8.205,-1464.258
nav,1700000585.800,-31.422,-8.097,-1464.752
nav,1700000585.900,-31.219,-8.202,-1463.038
nav,1700000586.000,-31.848,-7.366,-1463.688
nav,1700000586.100,-31.542,-7.715,-1463.841
nav,1700000586.200,-31.853,-6.757,-1464.048
nav,1700000586.300,-32.203,-8.003,-1463.615
nav,1700000586.400,-32.779,-9.079,-1463.923
nav,1700000586.500,-32.500,-8.383,-1463.317
nav,1700000586.600,-33.108,-8.096,-1463.279
nav,1700000586.700,-33.059,-7.790,-1463.179
nav,1700000586.800,-33.498,-8.822,-1463.830
nav,1700000586.900,-34.702,-7.671,-1463.148
nav,1700000587.000,-33.529,-7.755,-1463.067
nav,1700000587.100,-34.988,-8.054,-1464.213
nav,1700000587.200,-34.579,-7.192,-1462.913
nav,1700000587.300,-34.269,-8.091,-1463.911
nav,1700000587.400,-34.706,-7.445,-1463.164
nav,1700000587.500,-35.793,-7.948,-1464.280
nav,1700000587.600,-34.798,-8.347,-1463.889
nav,1700000587.700,-34.991,-7.720,-1463.116
nav,1700000587.800,-34.504,-7.683,-1463.509
nav,1700000587.900,-35.540,-8.143,-1462.508
nav,1700000588.000,-35.860,-7.810,-1463.817
nav,1700000588.100,-36.169,-8.028,-1463.562
nav,1700000588.200,-36.511,-7.782,-1463.006
nav,1700000588.300,-37.306,-8.137,-1463.192
nav,1700000588.400,-36.703,-7.957,-1463.119
nav,1700000588.500,-37.225,-7.966,-1462.386
nav,1700000588.600,-37.061,-7.288,-1462.255
nav,1700000588.700,-36.652,-7.316,-1461.994
nav,1700000588.800,-38.177,-7.676,-1462.120
nav,1700000588.900,-37.100,-8.385,-1462.355
nav,1700000589.000,-37.962,-7.076,-1463.332
nav,1700000589.100,-38.585,-8.905,-1462.520
nav,1700000589.200,-37.268,-8.022,-1462.496
nav,1700000589.300,-38.325,-8.058,-1462.317
nav,1700000589.400,-38.604,-8.423,-1462.501
nav,1700000589.500,-38.629,-7.536,-1461.759
nav,1700000589.600,-39.032,-7.822,-1461.987
nav,1700000589.700,-39.697,-8.318,-1462.379
nav,1700000589.800,-40.238,-7.797,-1461.746
nav,1700000589.900,-40.155,-7.782,-1462.539
nav,1700000590.000,-40.508,-6.972,-1462.679
nav,1700000590.100,-40.840,-7.893,-1461.998
nav,1700000590.200,-40.066,-6.999,-1462.474
nav,1700000590.300,-40.889,-7.196,-1461.570
nav,1700000590.400,-40.400,-8.295,-1461.431
nav,1700000590.500,-40.598,-7.905,-1462.240
nav,1700000590.600,-41.147,-7.176,-1462.448
nav,1700000590.700,-41.800,-8.314,-1462.060
nav,1700000590.800,-41.608,-7.521,-1461.578
nav,1700000590.900,-41.770,-7.862,-1461.450
nav,1700000591.000,-42.841,-7.464,-1462.129
nav,1700000591.100,-42.422,-7.830,-1461.707
nav,1700000591.200,-42.157,-7.929,-1461.768
nav,1700000591.300,-41.836,-7.646,-1461.426
nav,1700000591.400,-42.454,-8.353,-1460.443
nav,1700000591.500,-43.544,-7.943,-1461.628
nav,1700000591.600,-43.362,-8.227,-1461.824
nav,1700000591.700,-42.806,-8.602,-1460.900
nav,1700000591.800,-43.276,-8.190,-1461.079
nav,1700000591.900,-43.879,-8.551,-1461.844
